,rsi,sma,ema
2008-11-20,44.7012,38.8298,38.5828
2008-11-21,53.1964,38.9026,38.8039
2008-11-24,56.1667,38.9681,39.2072
2008-11-25,55.2946,39.1507,39.5078
2008-11-26,58.1163,39.5794,39.9651
2008-11-28,57.0834,39.8145,40.309
2008-12-01,49.5928,39.8254,40.1938
2008-12-02,53.3204,40.0135,40.3275
2008-12-03,54.7614,40.3927,40.5368
2008-12-04,51.323,40.4253,40.5299
2008-12-05,51.7279,40.536,40.5473
2008-12-08,55.3634,40.7718,40.7747
2008-12-09,53.3444,40.8427,40.8727
2008-12-10,55.6699,41.0948,41.09
2008-12-11,55.5901,41.5313,41.2747
2008-12-12,56.1718,41.7072,41.4653
2008-12-15,55.2653,41.7508,41.5951
2008-12-16,59.7306,41.9415,41.9333
2008-12-17,55.8182,41.9479,42.0792
2008-12-18,49.0628,41.8285,41.9184
2008-12-19,46.1307,41.8554,41.6388
2008-12-22,45.9663,41.7531,41.3887
2008-12-23,46.3221,41.6078,41.1854
2008-12-24,47.6505,41.5893,41.0574
2008-12-26,50.3919,41.6116,41.0462
2008-12-29,51.9859,41.5517,41.0953
2008-12-30,53.1003,41.5665,41.1781
2008-12-31,55.5192,41.5574,41.3377
2009-01-02,58.855,41.6188,41.6041
2009-01-05,58.8288,41.6636,41.8342
2009-01-06,55.2963,41.6768,41.9396
2009-01-07,50.2844,41.4914,41.8858
2009-01-08,52.1964,41.4167,41.8986
2009-01-09,48.5573,41.4384,41.8022
2009-01-12,46.2064,41.496,41.6457
2009-01-13,49.7189,41.6101,41.6077
2009-01-14,43.4723,41.6101,41.3753
2009-01-15,47.4086,41.6435,41.2842
2009-01-16,50.8135,41.678,41.3072
2009-01-20,46.7192,41.6124,41.199
2009-01-21,53.3601,41.6378,41.3154
2009-01-22,50.9866,41.5771,41.3434
2009-01-23,50.5401,41.4406,41.3543
2009-01-26,51.8779,41.3258,41.4033
2009-01-27,52.6658,41.2734,41.4684
2009-01-28,53.5111,41.3113,41.5482
2009-01-29,47.3077,41.2321,41.4582
2009-01-30,45.9809,41.1908,41.3433
2009-02-02,46.6319,41.1965,41.2586
2009-02-03,50.9649,41.204,41.2864
2009-02-04,49.5706,41.3011,41.278
2009-02-05,55.5993,41.4194,41.4207
2009-02-06,58.0451,41.5195,41.6123
2009-02-09,55.1022,41.6555,41.7172
2009-02-10,45.4617,41.5515,41.5706
2009-02-11,41.7846,41.4272,41.3325
2009-02-12,43.7932,41.3345,41.1717
2009-02-13,42.2479,41.1965,40.9876
2009-02-17,35.2169,40.9203,40.5925
2009-02-18,37.4521,40.6567,40.2971
2009-02-19,38.2174,40.4869,40.0567
2009-02-20,36.2011,40.3012,39.7823
2009-02-23,32.3829,40.0341,39.4071
2009-02-24,41.9197,39.8191,39.2804
2009-02-25,41.8286,39.62,39.1678
2009-02-26,39.2996,39.2986,38.9919
2009-02-27,33.2896,38.8246,38.6225
2009-03-02,28.6621,38.2694,38.0897
2009-03-03,27.8939,37.8206,37.5889
2009-03-04,32.5649,37.4814,37.2487
2009-03-05,27.5306,36.9861,36.7078
2009-03-06,33.3364,36.5837,36.3677
2009-03-09,35.0092,36.328,36.1114
2009-03-10,43.0468,36.1546,36.0898
2009-03-11,39.9874,35.9112,35.9559
2009-03-12,43.6607,35.7557,35.938
2009-03-13,43.795,35.6757,35.926
2009-03-16,43.2841,35.4806,35.8993
2009-03-17,49.1701,35.3678,36.0269
2009-03-18,49.3836,35.3,36.1432
2009-03-19,47.1447,35.3164,36.1843
2009-03-20,41.7136,35.3613,36.0605
2009-03-23,53.2177,35.5964,36.2691
2009-03-24,50.6245,35.7405,36.3737
2009-03-25,52.2633,36.043,36.5142
2009-03-26,54.7364,36.3173,36.7121
2009-03-27,51.3871,36.5235,36.7946
2009-03-30,47.973,36.5707,36.7702
2009-03-31,46.6623,36.6595,36.7113
2009-04-01,49.8109,36.7388,36.7406
2009-04-02,52.5346,36.855,36.8386
2009-04-03,53.0458,36.9872,36.937
2009-04-06,51.8123,37.0238,36.9945
2009-04-07,47.7076,37.0063,36.9491
2009-04-08,48.527,37.0303,36.9275
2009-04-09,51.4127,37.1732,36.9714
2009-04-13,45.7055,37.0775,36.88
2009-04-14,44.7646,37.0105,36.778
2009-04-15,46.3986,36.9335,36.7209
2009-04-16,44.0693,36.7879,36.6195
2009-04-17,42.0157,36.6649,36.4846
2009-04-20,37.8173,36.5376,36.2639
2009-04-21,41.8464,36.4663,36.1395
2009-04-22,37.7041,36.2956,35.9264
2009-04-23,41.7331,36.1226,35.81
2009-04-24,45.1551,35.9752,35.7703
2009-04-27,43.7397,35.8258,35.7046
2009-04-28,47.5616,35.7637,35.7152
2009-04-29,52.5329,35.7439,35.8212
2009-04-30,46.3714,35.6231,35.7871
2009-05-01,51.0521,35.6227,35.8529
2009-05-04,51.6958,35.6418,35.9234
2009-05-05,49.6598,35.6231,35.9454
2009-05-06,53.0286,35.6677,36.0306
2009-05-07,54.2689,35.7507,36.1293
2009-05-08,60.3007,35.9607,36.3479
2009-05-11,55.6118,36.0925,36.4584
2009-05-12,60.2841,36.3402,36.6651
2009-05-13,55.985,36.511,36.7691
2009-05-14,55.9441,36.6487,36.8585
2009-05-15,53.2212,36.7782,36.8894
2009-05-18,57.9361,36.9248,37.0157
2009-05-19,58.0017,37.0203,37.1266
2009-05-20,53.8845,37.1485,37.1576
2009-05-21,48.8753,37.1787,37.0972
2009-05-22,50.6569,37.2186,37.0763
2009-05-26,54.4631,37.3171,37.1283
2009-05-27,48.283,37.3222,37.0653
2009-05-28,51.903,37.3496,37.0773
2009-05-29,52.3663,37.3104,37.0963
2009-06-01,60.5791,37.4058,37.2852
2009-06-02,63.8133,37.4863,37.5319
2009-06-03,59.9761,37.5749,37.6856
2009-06-04,62.5729,37.6983,37.8832
2009-06-05,62.5243,37.8463,38.0538
2009-06-08,63.1402,37.9487,38.2159
2009-06-09,62.8621,38.0483,38.3528
2009-06-10,65.2368,38.2105,38.523
2009-06-11,65.9213,38.4275,38.6855
2009-06-12,64.1718,38.6172,38.8071
2009-06-15,58.1964,38.7322,38.843
2009-06-16,51.8689,38.8599,38.7897
2009-06-17,50.8102,38.9438,38.7285
2009-06-18,50.9129,39.024,38.6768
2009-06-19,48.7731,38.9967,38.6042
2009-06-22,38.817,38.8403,38.3831
2009-06-23,39.4792,38.7203,38.1993
2009-06-24,37.4928,38.5467,38.0043
2009-06-25,45.88,38.4282,37.9376
2009-06-26,42.3297,38.2703,37.8204
2009-06-29,50.0091,38.1729,37.8283
2009-06-30,47.0542,38.0223,37.7872
2009-07-01,50.1326,37.8885,37.7981
2009-07-02,41.7308,37.6849,37.658
2009-07-06,40.4387,37.5044,37.5101
2009-07-07,35.5105,37.31,37.2717
2009-07-08,34.6252,37.1122,37.0436
2009-07-09,33.7493,36.9025,36.8252
2009-07-10,31.2538,36.6752,36.5751
2009-07-13,34.7967,36.5548,36.3998
2009-07-14,37.8874,36.4501,36.2851
2009-07-15,49.0014,36.4498,36.3446
2009-07-16,49.0898,36.3953,36.3976
2009-07-17,49.3733,36.375,36.4478
2009-07-20,51.4126,36.3121,36.5213
2009-07-21,58.043,36.3336,36.6946
2009-07-22,55.4848,36.3118,36.8104
2009-07-23,61.6311,36.4321,37.0266
2009-07-24,63.8852,36.5928,37.2627
2009-07-27,65.3674,36.83,37.5003
2009-07-28,60.3782,37.0459,37.6446
2009-07-29,57.8355,37.2552,37.7368
2009-07-30,54.0517,37.4699,37.7658
2009-07-31,52.3379,37.6497,37.7674
2009-08-03,53.5866,37.8195,37.7874
2009-08-04,53.2974,37.9023,37.8011
2009-08-05,49.9857,37.9625,37.7722
2009-08-06,48.2851,38.0089,37.7257
2009-08-07,46.7991,38.0292,37.6668
2009-08-10,45.1307,37.9797,37.595
2009-08-11,41.6565,37.9245,37.4877
2009-08-12,48.3574,37.845,37.4653
2009-08-13,46.2557,37.7255,37.4199
2009-08-14,43.2213,37.5676,37.3417
2009-08-17,35.5094,37.3786,37.1544
2009-08-18,35.2645,37.205,36.9878
2009-08-19,45.46,37.1168,36.9521
2009-08-20,48.8498,37.064,36.9636
2009-08-21,55.5557,37.0525,37.0693
2009-08-24,61.2346,37.0962,37.2604
2009-08-25,57.6694,37.1378,37.3813
2009-08-26,60.4306,37.2176,37.5357
2009-08-27,57.4478,37.2876,37.6329
2009-08-28,53.3342,37.3402,37.6638
2009-08-31,48.4381,37.3795,37.6208
2009-09-01,45.041,37.3525,37.5302
2009-09-02,44.0079,37.3306,37.4351
2009-09-03,44.4849,37.3325,37.3585
2009-09-04,49.7826,37.4339,37.3583
2009-09-08,56.8656,37.5944,37.464
2009-09-09,55.9976,37.6908,37.5448
2009-09-10,56.7092,37.7703,37.6256
2009-09-11,52.6163,37.7726,37.6474
2009-09-14,52.726,37.7224,37.6678
2009-09-15,49.5746,37.6765,37.6487
2009-09-16,54.46,37.6368,37.6933
2009-09-17,51.3108,37.5975,37.696
2009-09-18,52.2038,37.5925,37.7092
2009-09-21,49.4682,37.6087,37.6903
2009-09-22,51.1739,37.6634,37.6927
2009-09-23,45.8528,37.6951,37.635
2009-09-24,45.4238,37.7209,37.58
2009-09-25,43.9683,37.7024,37.5157
2009-09-28,50.569,37.6615,37.5241
2009-09-29,47.0793,37.6063,37.4939
2009-09-30,44.1752,37.5277,37.4346
2009-10-01,37.0126,37.4231,37.2868
2009-10-02,33.9592,37.2912,37.109
2009-10-05,41.4924,37.2175,37.0269
2009-10-06,48.3454,37.1527,37.0335
2009-10-07,48.4057,37.1076,37.0399
2009-10-08,50.7566,37.0714,37.0729
2009-10-09,52.1169,37.0598,37.1172
2009-10-12,57.1053,37.0714,37.2176
2009-10-13,57.8206,37.12,37.314
2009-10-14,65.3778,37.2322,37.5113
2009-10-15,69.4779,37.3957,37.7614
2009-10-16,70.1018,37.5319,37.9912
2009-10-19,71.8248,37.7074,38.2264
2009-10-20,66.8465,37.8775,38.387
2009-10-21,68.0009,38.1105,38.547
2009-10-22,72.0805,38.4136,38.7671
2009-10-23,65.1895,38.6447,38.8952
2009-10-26,62.668,38.821,38.9817
2009-10-27,69.0403,39.0616,39.1777
2009-10-28,61.8044,39.2464,39.2705
2009-10-29,62.2819,39.4273,39.3595
2009-10-30,49.5524,39.4867,39.2718
2009-11-02,51.7772,39.5596,39.2304
2009-11-03,49.7586,39.5557,39.1649
2009-11-04,47.6133,39.4925,39.0765
2009-11-05,53.5014,39.4686,39.0863
2009-11-06,51.7274,39.4123,39.0703
2009-11-09,56.7674,39.4219,39.1364
2009-11-10,55.4125,39.4111,39.1763
2009-11-11,56.8005,39.3683,39.2325
2009-11-12,51.0399,39.3198,39.2082
2009-11-13,53.8825,39.3066,39.2283
2009-11-16,62.0432,39.3047,39.3877
2009-11-17,64.1355,39.3672,39.5694
2009-11-18,64.9673,39.4345,39.7441
2009-11-19,61.0293,39.5661,39.8507
2009-11-20,59.3424,39.6686,39.9235
2009-11-23,64.5076,39.8382,40.0822
2009-11-24,65.4738,40.0352,40.2393
2009-11-25,67.2518,40.2053,40.4116
2009-11-27,57.1159,40.3265,40.4451
2009-11-30,57.9687,40.4126,40.4886
2009-12-01,61.9234,40.5457,40.5966
2009-12-02,60.3474,40.6574,40.672
2009-12-03,55.4813,40.7773,40.6795
2009-12-04,51.3562,40.8464,40.6324
2009-12-07,48.8205,40.8208,40.5568
2009-12-08,44.7552,40.7401,40.4319
2009-12-09,43.9855,40.6439,40.3121
2009-12-10,42.0857,40.5566,40.18
2009-12-11,44.911,40.4964,40.0966
2009-12-14,32.4586,40.2633,39.797
2009-12-15,30.9292,39.9995,39.4997
2009-12-16,28.8462,39.6876,39.1884
2009-12-17,28.2644,39.4296,38.9035
2009-12-18,28.2352,39.1635,38.6558
2009-12-21,30.5533,38.8714,38.4628
2009-12-22,31.0331,38.5913,38.2999
2009-12-23,29.8843,38.3302,38.1363
2009-12-24,33.3147,38.1133,38.0235
2009-12-28,36.8105,37.9314,37.9561
2009-12-29,35.6601,37.772,37.8804
2009-12-30,35.3134,37.616,37.8096
2009-12-31,32.4948,37.4527,37.7063
2010-01-04,40.9028,37.3099,37.6863
2010-01-05,43.0511,37.2994,37.6885
2010-01-06,47.6091,37.3324,37.7339
2010-01-07,46.1506,37.3856,37.7573
2010-01-08,44.2908,37.436,37.7573
2010-01-11,50.2994,37.5171,37.8138
2010-01-12,47.8076,37.5729,37.8374
2010-01-13,45.8508,37.6156,37.8375
2010-01-14,45.9359,37.6707,37.8384
2010-01-15,41.8937,37.6882,37.7979
2010-01-19,43.3993,37.6955,37.7744
2010-01-20,35.6826,37.6641,37.6642
2010-01-21,29.6027,37.5838,37.4724
2010-01-22,27.3396,37.5027,37.2627
2010-01-25,26.4328,37.3747,37.0629
2010-01-26,27.1613,37.2389,36.8947
2010-01-27,25.675,37.0651,36.7215
2010-01-28,23.5561,36.8774,36.5294
2010-01-29,21.7868,36.6799,36.3245
2010-02-01,38.2732,36.5201,36.2737
2010-02-02,43.9448,36.4041,36.2861
2010-02-03,42.0255,36.285,36.2708
2010-02-04,33.7386,36.0926,36.1214
2010-02-05,32.4908,35.9091,35.9673
2010-02-08,35.4403,35.7345,35.862
2010-02-09,41.4805,35.6412,35.8327
2010-02-10,39.8281,35.5859,35.7817
2010-02-11,42.5733,35.569,35.766
2010-02-12,40.3374,35.5447,35.7203
2010-02-16,49.8736,35.5755,35.7886
2010-02-17,47.0293,35.6006,35.8099
2010-02-18,48.2517,35.6561,35.8429
2010-02-19,47.7181,35.7287,35.865
2010-02-22,44.9239,35.715,35.8498
2010-02-23,42.3124,35.6531,35.8032
2010-02-24,46.7343,35.6289,35.8072
2010-02-25,44.2776,35.6617,35.7808
2010-02-26,43.438,35.7022,35.7478
2010-03-01,46.5564,35.7432,35.7482
2010-03-02,47.261,35.7545,35.7552
2010-03-03,46.8179,35.7772,35.7569
2010-03-04,46.5827,35.7834,35.7562
2010-03-05,55.2224,35.8486,35.8335
2010-03-08,55.2952,35.8565,35.9013
2010-03-09,57.5254,35.8963,35.9819
2010-03-10,60.6278,35.9455,36.0838
2010-03-11,60.6278,35.9982,36.1722
2010-03-12,56.0922,36.0529,36.2181
2010-03-15,51.1831,36.106,36.2215
2010-03-16,53.5473,36.1458,36.2441
2010-03-17,59.6976,36.2325,36.3212
2010-03-18,59.9146,36.3258,36.3903
2010-03-19,56.1176,36.3898,36.4247
2010-03-22,55.3619,36.4476,36.4493
2010-03-23,55.1334,36.507,36.4693
2010-03-24,50.1221,36.5499,36.4537
2010-03-25,48.0324,36.5433,36.4257
2010-03-26,50.6892,36.5456,36.4189
2010-03-29,58.01,36.5659,36.4684
2010-03-30,55.1115,36.5593,36.493
2010-03-31,54.2935,36.5499,36.5093
2010-04-01,60.0419,36.5816,36.5693
2010-04-05,64.472,36.6554,36.6636
2010-04-06,60.8399,36.7073,36.7242
2010-04-07,54.4598,36.7065,36.7359
2010-04-08,58.7822,36.7249,36.784
2010-04-09,64.978,36.792,36.8912
2010-04-12,64.3988,36.86,36.9805
2010-04-13,63.7866,36.9267,37.0542
2010-04-14,63.1401,37.0091,37.1145
2010-04-15,58.6583,37.0856,37.1412
2010-04-16,54.7149,37.1399,37.1403
2010-04-19,57.5114,37.1762,37.1614
2010-04-20,63.499,37.2512,37.2336
2010-04-21,62.8545,37.327,37.2925
2010-04-22,58.2686,37.3641,37.3174
2010-04-23,63.6617,37.4051,37.3885
2010-04-26,64.0298,37.4593,37.4537
2010-04-27,52.3742,37.4956,37.4359
2010-04-28,59.53,37.5476,37.4876
2010-04-29,54.454,37.5437,37.4937
2010-04-30,47.179,37.507,37.4341
2010-05-03,47.7701,37.4749,37.3876
2010-05-04,38.654,37.3914,37.2475
2010-05-05,36.9893,37.3098,37.1041
2010-05-06,27.3495,37.152,36.8137
2010-05-07,26.7245,36.9751,36.5481
2010-05-10,35.7904,36.8119,36.3975
2010-05-11,36.6423,36.655,36.2749
2010-05-12,40.1638,36.5297,36.2017
2010-05-13,39.2757,36.3713,36.1257
2010-05-14,33.8674,36.1661,35.9763
2010-05-17,32.4734,35.9877,35.8225
2010-05-18,30.5065,35.7545,35.654
2010-05-19,29.1593,35.5287,35.4831
2010-05-20,22.4899,35.2543,35.1793
2010-05-21,27.1455,34.9987,34.9564
2010-05-24,25.108,34.7695,34.7126
2010-05-25,23.7713,34.5332,34.4661
2010-05-26,22.6873,34.3702,34.2231
2010-05-27,38.8324,34.2991,34.1703
2010-05-28,35.1552,34.1461,34.0511
2010-06-01,31.2937,33.9413,33.859
2010-06-02,40.1824,33.7786,33.8041
2010-06-03,44.2214,33.6535,33.8145
2010-06-04,37.2449,33.4933,33.6742
2010-06-07,36.5582,33.3373,33.536
2010-06-08,45.8323,33.2763,33.5587
2010-06-09,41.7344,33.1812,33.4895
2010-06-10,49.2465,33.2425,33.566
2010-06-11,49.1365,33.2811,33.6302
2010-06-14,47.2783,33.3274,33.6498
2010-06-15,51.8414,33.4375,33.7505
2010-06-16,51.8414,33.5633,33.8377
2010-06-17,52.22,33.6081,33.9199
2010-06-18,54.3666,33.7119,34.0279
2010-06-21,54.4987,33.8645,34.1236
2010-06-22,48.5016,33.9105,34.1193
2010-06-23,44.7576,33.8924,34.0539
2010-06-24,40.6172,33.9138,33.9216
2010-06-25,37.1334,33.9059,33.7358
2010-06-28,35.0318,33.797,33.5285
2010-06-29,31.4423,33.6893,33.2623
2010-06-30,30.8085,33.4998,33.0154
2010-07-01,29.4708,33.2934,32.7677
2010-07-02,29.3514,33.1047,32.5501
2010-07-06,35.6005,32.9062,32.4268
2010-07-07,41.6576,32.7458,32.3911
2010-07-08,43.8843,32.5968,32.3881
2010-07-09,43.7423,32.427,32.3833
2010-07-12,44.7684,32.2622,32.3908
2010-07-13,47.8417,32.1632,32.4326
2010-07-14,46.9048,32.0908,32.4571
2010-07-15,46.9747,32.0594,32.479
2010-07-16,39.6172,32.0146,32.4019
2010-07-19,43.0628,32.013,32.3695
2010-07-20,46.6876,32.0783,32.3796
2010-07-21,42.334,32.1215,32.3312
2010-07-22,50.1066,32.2304,32.378
2010-07-23,52.0618,32.3542,32.4435
2010-07-26,55.7425,32.4694,32.5494
2010-07-27,57.9235,32.563,32.672
2010-07-28,58.4485,32.6455,32.7857
2010-07-29,54.2901,32.7069,32.8423
2010-07-30,49.8662,32.736,32.843
2010-08-02,61.4502,32.835,33.0094
2010-08-03,64.4991,32.9711,33.2108
2010-08-04,64.4991,33.1067,33.3855
2010-08-05,64.4233,33.2934,33.5361
2010-08-06,58.9092,33.4326,33.6123
2010-08-09,61.2274,33.5702,33.7135
2010-08-10,57.4463,33.718,33.7631
2010-08-11,50.3612,33.775,33.7254
2010-08-12,49.3999,33.8123,33.6809
2010-08-13,47.449,33.8106,33.6186
2010-08-16,47.2606,33.7912,33.5625
2010-08-17,53.4927,33.8051,33.5833
2010-08-18,49.0442,33.8148,33.5518
2010-08-19,43.9875,33.8165,33.4609
2010-08-20,41.8274,33.7135,33.3526
2010-08-23,46.1689,33.6039,33.3038
2010-08-24,42.9964,33.4722,33.2202
2010-08-25,42.8267,33.3397,33.1454
2010-08-26,40.3663,33.2192,33.0489
2010-08-27,49.8843,33.1322,33.0628
2010-08-30,45.178,33.0339,33.0157
2010-08-31,45.9333,32.9832,32.983
2010-09-01,56.496,33.0101,33.0877
2010-09-02,57.2456,33.0557,33.1896
2010-09-03,58.5779,33.1127,33.2971
2010-09-07,53.2824,33.102,33.3333
2010-09-08,54.4346,33.1258,33.3795
2010-09-09,56.1804,33.1954,33.4417
2010-09-10,57.0662,33.2869,33.5067
2010-09-13,55.4566,33.3463,33.5483
2010-09-14,55.5241,33.4283,33.585
2010-09-15,55.4336,33.5111,33.6161
2010-09-16,55.1431,33.6097,33.6409
2010-09-17,53.2403,33.6485,33.6483
2010-09-20,59.3606,33.7495,33.7116
2010-09-21,59.2521,33.8457,33.7658
2010-09-22,58.221,33.8671,33.806
2010-09-23,54.7978,33.8706,33.8188
2010-09-24,59.8787,33.8877,33.8742
2010-09-27,59.3994,33.9336,33.9192
2010-09-28,62.2473,33.9855,33.9841
2010-09-29,56.5145,34.0069,34.0056
2010-09-30,58.2755,34.0302,34.039
2010-10-01,64.14,34.0912,34.1235
2010-10-04,59.9082,34.1379,34.1707
2010-10-05,67.0628,34.2274,34.2908
2010-10-06,70.6477,34.345,34.4451
2010-10-07,69.5684,34.4666,34.5722
2010-10-08,72.2563,34.5787,34.7216
2010-10-11,73.0777,34.6979,34.8636
2010-10-12,73.8144,34.8266,34.9977
2010-10-13,75.4539,34.9806,35.1391
2010-10-14,76.6575,35.1212,35.2809
2010-10-15,74.9823,35.259,35.3956
2010-10-18,79.7132,35.4261,35.5756
2010-10-19,65.5145,35.5659,35.6458
2010-10-20,69.9388,35.733,35.7725
2010-10-21,71.319,35.8827,35.9052
2010-10-22,71.4102,36.047,36.0217
2010-10-25,69.7385,36.1635,36.1123
2010-10-26,71.4359,36.266,36.2152
2010-10-27,61.7196,36.3381,36.2408
2010-10-28,64.9984,36.411,36.3037
2010-10-29,66.5147,36.4878,36.3781
2010-11-01,68.9803,36.5769,36.4767
2010-11-02,73.1063,36.6878,36.6278
2010-11-03,73.6575,36.7935,36.7685
2010-11-04,78.7455,36.9594,36.9946
2010-11-05,80.5266,37.1067,37.2363
2010-11-08,81.3933,37.3127,37.4695
2010-11-09,83.2723,37.513,37.7271
2010-11-10,84.4097,37.7211,37.9875
2010-11-11,85.8594,37.9562,38.2652
2010-11-12,76.6489,38.1634,38.4435
2010-11-15,71.6251,38.3372,38.56
2010-11-16,59.0412,38.4837,38.5465
2010-11-17,59.3904,38.6112,38.5399
2010-11-18,65.307,38.7798,38.631
2010-11-19,66.244,38.9394,38.727
2010-11-22,63.4361,39.0497,38.7841
2010-11-23,54.7898,39.1068,38.7437
2010-11-24,59.2399,39.1438,38.7755
2010-11-26,55.0271,39.1304,38.7548
2010-11-29,56.1634,39.1131,38.7532
2010-11-30,56.7518,39.0704,38.76
2010-12-01,64.9127,39.0784,38.8976
2010-12-02,65.5067,39.0645,39.028
2010-12-03,63.2763,39.0724,39.1194
2010-12-06,63.8251,39.1055,39.2075
2010-12-07,64.5386,39.2059,39.2951
2010-12-08,66.3945,39.3191,39.4
2010-12-09,67.1075,39.3864,39.502
2010-12-10,67.9853,39.4518,39.6039
2010-12-13,68.8797,39.5382,39.7055
2010-12-14,66.8679,39.6657,39.7802
2010-12-15,63.2221,39.7442,39.8204
2010-12-16,65.4938,39.8634,39.8828
2010-12-17,64.9103,39.9718,39.9331
2010-12-20,65.2438,40.0778,39.9805
2010-12-21,68.4705,40.1331,40.0587
2010-12-22,68.9669,40.1857,40.1324
2010-12-23,71.3923,40.2658,40.2261
2010-12-27,68.6478,40.3336,40.2931
2010-12-28,71.219,40.4117,40.3817
2010-12-29,70.4601,40.4722,40.4548
2010-12-30,70.2987,40.5264,40.5173
2010-12-31,66.3707,40.5639,40.5537
2011-01-03,75.246,40.6511,40.6916
2011-01-04,76.8559,40.7595,40.8372
2011-01-05,73.8982,40.8731,40.9484
2011-01-06,76.2596,40.991,41.0806
2011-01-07,78.0834,41.1273,41.2256
2011-01-10,71.4511,41.2433,41.317
2011-01-11,74.3117,41.3616,41.4379
2011-01-12,78.0722,41.5122,41.6089
2011-01-13,78.5658,41.6521,41.7668
2011-01-14,82.2962,41.8446,41.9877
2011-01-18,84.5287,42.0553,42.2438
2011-01-19,78.7511,42.2494,42.4308
2011-01-20,73.1384,42.4243,42.5564
2011-01-21,77.4777,42.6578,42.7568
2011-01-24,73.4273,42.8188,42.9015
2011-01-25,73.7681,42.9694,43.0335
2011-01-26,77.1976,43.1671,43.2209
2011-01-27,77.8962,43.3543,43.3996
2011-01-28,68.7231,43.4898,43.4883
2011-01-31,74.7932,43.711,43.6909
2011-02-01,81.9882,44.0385,44.1067
2011-02-02,78.2641,44.3107,44.4298
2011-02-03,78.3277,44.5788,44.7122
2011-02-04,77.0329,44.7956,44.9449
2011-02-07,78.5819,45.0036,45.195
2011-02-08,74.3451,45.21,45.3738
2011-02-09,70.8579,45.4187,45.4967
2011-02-10,72.9253,45.6044,45.6517
2011-02-11,69.8075,45.7905,45.7577
2011-02-14,75.9083,46.0567,46.0058
2011-02-15,63.1522,46.2061,46.0757
2011-02-16,65.4713,46.3756,46.1902
2011-02-17,66.078,46.5882,46.3036
2011-02-18,68.0509,46.7582,46.4483
2011-02-22,70.8217,46.8373,46.6439
2011-02-23,74.8886,47.0015,46.9354
2011-02-24,68.0004,47.1205,47.1057
2011-02-25,64.3498,47.2206,47.2062
2011-02-28,64.9608,47.3024,47.3076
2011-03-01,60.6595,47.3753,47.3408
2011-03-02,61.7068,47.4767,47.3905
2011-03-03,64.404,47.5816,47.489
2011-03-04,59.8632,47.6721,47.5189
2011-03-07,57.7308,47.6645,47.518
2011-03-08,57.0019,47.7298,47.5082
2011-03-09,55.6155,47.7575,47.4833
2011-03-10,40.9789,47.6573,47.2374
2011-03-11,44.8354,47.562,47.0795
2011-03-14,46.1664,47.4394,46.9622
2011-03-15,42.0101,47.2119,46.7865
2011-03-16,34.9007,46.9451,46.4787
2011-03-17,43.9811,46.7776,46.3503
2011-03-18,42.9012,46.5902,46.2158
2011-03-21,51.1868,46.5117,46.248
2011-03-22,50.0855,46.4107,46.255
2011-03-23,50.2502,46.2817,46.2641
2011-03-24,50.8181,46.1876,46.2817
2011-03-25,54.6359,46.1435,46.3634
2011-03-28,53.8768,46.0983,46.4231
2011-03-29,52.7199,46.053,46.4584
2011-03-30,58.1719,46.1776,46.5816
2011-03-31,56.1476,46.2581,46.6616
2011-04-01,58.5224,46.3502,46.7719
2011-04-04,59.3415,46.4896,46.8818
2011-04-05,61.6995,46.7344,47.0182
2011-04-06,60.0626,46.8954,47.1184
2011-04-07,62.6421,47.0921,47.2486
2011-04-08,63.4743,47.2167,47.3757
2011-04-11,57.7168,47.3208,47.4268
2011-04-12,46.3653,47.3441,47.323
2011-04-13,46.2663,47.3613,47.2315
2011-04-14,47.9419,47.3541,47.1732
2011-04-15,52.7581,47.3869,47.1862
2011-04-18,46.2999,47.3809,47.1085
2011-04-19,50.1644,47.3533,47.0935
2011-04-20,58.6366,47.4142,47.2188
2011-04-21,61.3521,47.4815,47.3805
2011-04-25,60.5085,47.5355,47.5102
2011-04-26,64.9561,47.6157,47.7123
2011-04-27,66.1864,47.7198,47.9144
2011-04-28,63.263,47.7831,48.0567
2011-04-29,65.6403,47.8644,48.2278
2011-05-02,59.1366,47.9369,48.3006
2011-05-03,51.7551,48.0347,48.2627
2011-05-04,47.8924,48.1008,48.1693
2011-05-05,39.3429,48.0679,47.9247
2011-05-06,39.7133,48.0038,47.7178
2011-05-09,42.3668,48.007,47.5752
2011-05-10,43.2452,47.9886,47.4636
2011-05-11,36.6631,47.826,47.236
2011-05-12,36.4229,47.6321,47.0335
2011-05-13,35.7739,47.4365,46.8444
2011-05-16,33.5225,47.1675,46.6332
2011-05-17,34.7165,46.891,46.4629
2011-05-18,43.2969,46.6856,46.4154
2011-05-19,46.647,46.4784,46.4185
2011-05-20,43.1135,46.281,46.3641
2011-05-23,39.3155,46.1015,46.2493
2011-05-24,43.0382,45.9793,46.1963
2011-05-25,46.8339,45.9719,46.2009
2011-05-26,49.1747,45.979,46.2372
2011-05-27,50.485,45.9761,46.2866
2011-05-31,54.8706,46.0007,46.3927
2011-06-01,47.1593,46.0374,46.3763
2011-06-02,43.9276,46.0487,46.3095
2011-06-03,43.2437,46.0612,46.2403
2011-06-06,39.3312,46.0632,46.1134
2011-06-07,38.1209,46.0467,45.9816
2011-06-08,43.0655,46.0072,45.9245
2011-06-09,45.6501,45.9608,45.9066
2011-06-10,39.2533,45.8887,45.7858
